,w,i,e,d,r,a,u,f,n,h,m, ,s,t,z,g,p,o,c,k,l,ã,¤,",",1,7,.,b,¼,j,ÿ,¶,"""",-,v,(,),x,?,4,3,6,q,!,y,9,8,­,¡,0,„,:,³,;,5,2,/,–,%,œ,â,º,©
"('g', ',')",0.012647454439405303,0.0705995786165768,0.12985513456891526,0.04235260507802735,0.0639157709293052,0.040090942637098406,0.03275839493387614,0.014028258877025081,0.08442547822257139,0.034859360306633815,0.02155721410801224,0.12740896808675264,0.04735206942113345,0.04801866466688093,0.010165577497649061,0.026342415693556644,0.00820150222000024,0.023003487721553646,0.023402254520349015,0.011861824328345772,0.025366329797997838,0.017908795486197907,0.0062969443750074405,0.010915497149114975,0.0012558178290421266,0.0005892225832946471,0.006136247306836174,0.015046006975443109,0.005791046197431228,0.0015474532490566486,0.004219785975312169,0.0025116356580842532,0.0005713673534978395,0.002029544453570451,0.007570617433846375,0.0007142091918722995,0.0007439679082003119,0.0007737266245283243,0.000613029556357057,0.0006189812996226595,0.0005892225832946471,0.0006427882726850696,0.0006189812996226595,0.0008153888273875418,0.0006665952457474794,0.0014046114106821888,0.0006070778130914545,0.00048804294777940466,0.0004939946910450071,0.001392707924150984,0.0007737266245283243,0.000696353962075492,0.0005058981775762122,0.0005892225832946471,0.0007618231379971194,0.0010236998416836291,0.0007082574486066969,0.0005535121237010321,0.000565415610232237,0.0005535121237010321,0.0004999464343106095,0.0004939946910450071,0.00048804294777940466
"(',', ' ')",0.014554240013972073,0.049619042767634285,0.08566989528224311,0.03429706659292519,0.04515452964334836,0.030942314269704625,0.02654693378548506,0.014812577774220077,0.057787609975476106,0.0276203089865155,0.01948085025870162,0.08367232584032545,0.03542865875401152,0.035435935874018505,0.01241840529192167,0.02225707154136679,0.01109033089064672,0.020226755059417685,0.020379574579564397,0.013393539372857798,0.021642154900776474,0.017061207856378765,0.009922353129525462,0.012745875692236041,0.006844131366570368,0.006432974086175657,0.00982411200943115,0.01538019313476499,0.009613075529228554,0.007033336486752005,0.008652495688306398,0.007608228967303902,0.0064220584061651775,0.007313505607020967,0.01081380033038125,0.006509383846249011,0.006527576646266475,0.006545769446283939,0.006447528326189628,0.006451166886193122,0.006432974086175657,0.006465721126207094,0.006451166886193122,0.006571239366308391,0.006480275366221065,0.006935095366657693,0.006443889766186136,0.006371118566116275,0.006374757126119768,0.006924179686647215,0.006545769446283939,0.006498468166238531,0.0063820342461267535,0.006432974086175657,0.006538492326276954,0.00670222752643414,0.006505745286245517,0.006411142726154699,0.006418419846161684,0.006411142726154699,0.006378395686123262,0.006374757126119768,0.006371118566116275
"('e', 'm')",0.01302308164390401,0.06368515763961846,0.11596471701842162,0.039012034908515965,0.05782373071762172,0.0371293050542455,0.030596960587494927,0.01423489395342064,0.0757512716227883,0.032432882240968616,0.020814046620967988,0.11427962178973755,0.04335479576021719,0.04393209690337747,0.010854301673653224,0.024990378314280658,0.00920041191216701,0.022114274420878537,0.022421128181657427,0.012336561365551243,0.02414783069993863,0.01768829898998304,0.007473709393885809,0.011530420129606707,0.0030685376077888844,0.002486035553428961,0.007338485702695112,0.0151918616141548,0.007031631941916223,0.003323382256571351,0.005658591385210688,0.004165929870913384,0.0024704328198300344,0.0037446560637423676,0.008586704390609233,0.0025952546886214467,0.0026212592446196573,0.002647263800617868,0.0025068391982275293,0.0025120401094271714,0.002486035553428961,0.0025328437542257404,0.0025120401094271714,0.0026836701790153633,0.002553647399024309,0.003198560387779939,0.002501638287027887,0.0023976200630350434,0.002402820974234686,0.003188158565380654,0.002647263800617868,0.00257965195502252,0.00241322279663397,0.002486035553428961,0.0026368619782185837,0.0028657020710028394,0.002590053777421804,0.0024548300862311076,0.002465231908630392,0.0024548300862311076,0.002408021885434328,0.002402820974234686,0.0023976200630350434
"(' ', '1')",0.012637211691212482,0.07078869100942417,0.1302480859043729,0.0424445479628767,0.06408189104286859,0.040175105409634385,0.032817333763332984,0.01402276609213937,0.08466215167042918,0.034925526450950185,0.021577620907538137,0.1273396161058755,0.0474612104489913,0.048130098780473245,0.010146797099891306,0.02637928357281925,0.008175965408917716,0.023028869698164145,0.02342900825360424,0.011848879014823045,0.025399839944577833,0.017916651736123557,0.0062648558903978715,0.010911240907299245,0.0012243045353017763,0.0005494439865744557,0.006127494893754257,0.015044015241098413,0.005757217424541036,0.0014990265285890043,0.004180552071762163,0.002466525722339676,0.0005195829003475832,0.002000692777200464,0.007542910380908018,0.0006629161142365716,0.0006927772004634442,0.0007226382866903167,0.0005613884210652047,0.0005793050728013282,0.0005434717693290811,0.0006091661590282009,0.0005673606383105792,0.0007644438074079384,0.0006151383762735754,0.0015288876148158769,0.0005733328555559537,0.0004359718589123399,0.0004419440761577144,0.0013676377491907649,0.0007226382866903167,0.000644999462500448,0.00045388851064846346,0.0005374995520837066,0.0007524993729171894,0.0009973602799775447,0.000656943896991197,0.0005016662486114595,0.0005136106831022087,0.0005016662486114595,0.0004479162934030889,0.0004419440761577144,0.0004359718589123399
"('1', '7')",0.01255627936648142,0.07228294873210409,0.13335296210420425,0.04317102793419454,0.0653944769545962,0.04084011139327469,0.033283034607976644,0.013979365254621963,0.08653220958620098,0.035448333394673244,0.02173886373952621,0.13034730656459706,0.04832358028780685,0.0490105872682885,0.009998405162366738,0.026670592420840848,0.007974188166304762,0.023229423527535487,0.023640400917645042,0.01174659256805663,0.02566461791370702,0.01797872731956866,0.00601131107921436,0.010771288015408585,0.0008158207893219487,0.0001288138088403077,0.005851827315888264,0.015028277698035898,0.005489921852955971,0.0011163863432826666,0.003870548256106388,0.0021100928686221833,0.00011041183614883517,0.001613239605952425,0.007323985131206066,0.0002576276176806154,0.00028829757216640293,0.00031896752665219047,0.0001533497724289377,0.00015948376332609523,0.0001288138088403077,0.00018401972691472525,0.00015948376332609523,0.00036190546293229307,0.0002085556905033553,0.0009691705617508865,0.00014721578153178023,2.4535963588630035e-05,3.066995448578755e-05,0.0009569025799565713,0.00031896752665219047,0.00023922564498914283,4.293793628010256e-05,0.0001288138088403077,0.0003066995448578755,0.0005765951443328059,0.00025149362678345786,9.200986345736264e-05,0.00010427784525167767,9.200986345736264e-05,3.680394538294506e-05,3.066995448578755e-05,2.4535963588630035e-05
"('7', '.')",0.012555074189074755,0.07230519998527266,0.1333991973588935,0.04318184607454499,0.06541402290104444,0.040850014113719774,0.03328996944072852,0.013978718965157524,0.08656005694579104,0.03545611860433721,0.02174126483474675,0.13039236140940832,0.04833642198794812,0.04902369877640187,0.009996195432063919,0.02667493035186117,0.007971183466084119,0.02323241000969551,0.02364354880278838,0.011745069402682835,0.02566856076876818,0.017979651697941853,0.006007535499073405,0.010769381819074388,0.0008100047863919197,0.00012272799793816965,0.005841852701856875,0.015028043347528875,0.005485941507836182,0.0011106883813404354,0.003865931935052344,0.0021047851646396093,0.00010431879824744419,0.0016077367729900225,0.007320725077011819,0.0002515923957732478,0.0002822743952577902,0.00031295639474233255,0.00014727359752580356,0.00015340999742271207,0.00012272799793816965,0.00017795559701034599,0.00015340999742271207,0.00035591119402069197,0.00020250119659797993,0.0009634147838146318,0.0001411371976288951,1.840919969072545e-05,2.454559958763393e-05,0.0009511419840208148,0.00031295639474233255,0.00023318319608252232,3.681839938145089e-05,0.00012272799793816965,0.00030068359494851563,0.0005706851904124889,0.00024545599587633935,8.590959855671875e-05,9.818239835053572e-05,8.590959855671875e-05,3.068199948454241e-05,2.454559958763393e-05,1.840919969072545e-05
"('.', ' ')",0.012597872520663656,0.07151501216221122,0.1317633391018116,0.04284002759188217,0.06472595694214175,0.04052255152299929,0.03305580095119383,0.014007720886328706,0.08558324156208777,0.03518570062807836,0.021662047850132506,0.12878632023525707,0.047898539324482944,0.04857018382486415,0.010074667505718053,0.02652088148802536,0.0080778865586388,0.023126353877990627,0.023531760918761267,0.011805210993186741,0.02552854186584052,0.01794682511829414,0.006141614125107402,0.01083707477642104,0.0010165430276039837,0.0003388476758679946,0.00597824113852819,0.01504846731935183,0.005627291759950624,0.0013553907034719783,0.004029867002287221,0.002293272663463749,0.0003206951218036377,0.001803153703726114,0.007442547166386309,0.00046591555431849254,0.0004961698110924206,0.0005264240678663487,0.00036305108128713705,0.00036910193264192266,0.0003388476758679946,0.00039330533806106513,0.00036910193264192266,0.000568780027349848,0.0004175087434802076,0.0011678143114736241,0.00035700022993235143,0.00023598320283663905,0.0002420340541914247,0.0011557126087640528,0.0005264240678663487,0.0004477630002541357,0.00025413575690099593,0.0003388476758679946,0.0005143223651567775,0.0007866106761221304,0.0004598647029637069,0.00030254256773928087,0.0003146442704488521,0.00030254256773928087,0.0002480849055462103,0.0002420340541914247,0.00023598320283663905
"('e', 'z')",0.01264291079028624,0.07085633218488097,0.1301367413359402,0.042393390636735376,0.06398946126059538,0.040128276963793945,0.03286203073401604,0.014025822295871534,0.08453046577890105,0.03488871138875311,0.021566266496584444,0.12712056365565502,0.04740048401902695,0.04806809646999917,0.010157246575505777,0.0263587701624921,0.008190174175319798,0.0230564728603617,0.023414122387668244,0.011856081830211848,0.025381194787854222,0.01794208461987816,0.00628271002968491,0.010914271408304622,0.001233890869207568,0.0005662784182353572,0.006121767742396967,0.015045123448695177,0.005776039866000643,0.00152597131650791,0.004202381945851862,0.002491625040235572,0.0005483959418700301,0.002008798178371741,0.007558326677078241,0.0006914557527926467,0.0007212598800681917,0.000751064007343737,0.0005901217200557934,0.0005960825455109022,0.0005662784182353572,0.0006199258473313385,0.0005960825455109022,0.0007927897855295001,0.0006437691491517746,0.0013829115055852934,0.0005841608946006842,0.00046494438549850385,0.00047090521095361285,0.0013709898546750753,0.000751064007343737,0.0006735732764273196,0.0004828268618638309,0.0005662784182353572,0.0007391423564335189,0.001001418676458316,0.0006854949273375376,0.0005305134655047031,0.0005424351164149212,0.0005305134655047031,0.00047686603640872185,0.00047090521095361285,0.00046494438549850385
"('z', 'e')",0.012854310430766163,0.06731205901573974,0.1219193407250695,0.0404957853811987,0.06058306841971179,0.03839124511248213,0.0316013336139387,0.014139187647456275,0.08013313986331563,0.03356187902216413,0.02116724449219658,0.11931635670849901,0.04518669487489062,0.04576821258072019,0.010544854399042987,0.02559785558423145,0.008816916073149389,0.022490889555942,0.022861953234899923,0.01212325960058041,0.024756039476744828,0.017805518326115127,0.006944982886764657,0.011253752173768566,0.0022540733930727394,0.0016337878401878577,0.006800988026273523,0.015086230768378728,0.006474230458235951,0.0025254483224598752,0.005012128797864445,0.0034226470685969363,0.001617173048592727,0.0029740476955284058,0.008130171353883983,0.001750091381353773,0.001777782700678991,0.0018054740200042088,0.0016559408956480324,0.0016614791595130757,0.0016337878401878577,0.00168363221497325,0.0016614791595130757,0.0018442418670595142,0.0017057852704334246,0.002392529989698829,0.0016504026317829886,0.001539637354482117,0.0015451756183471606,0.0023814534619687414,0.0018054740200042088,0.0017334765897586424,0.0015562521460772477,0.0016337878401878577,0.0017943974922741217,0.0020380811023360396,0.0017445531174887295,0.0016005582569975964,0.0016116347847276835,0.0016005582569975964,0.001550713882212204,0.0015451756183471606,0.001539637354482117
"('m', 'b')",0.012574244142792677,0.07195126413230397,0.13272474479528742,0.043009769126632756,0.06510311855890137,0.040729086629346406,0.03318575975997951,0.013988999060895443,0.08611710755796227,0.03533228446330785,0.02170307221348164,0.12966960594197066,0.048132157623211734,0.04881514275608893,0.010031344139133829,0.026605929774492946,0.008018977229763517,0.023184906028563417,0.023593477491981027,0.011769297379044552,0.02560584440135134,0.017964948227287697,0.006067591135828669,0.010799702413620675,0.0009025160684448673,0.00021953093556767043,0.005902942934152917,0.015031771004841878,0.005549254204627225,0.0012013220640786412,0.003939360677130975,0.002189211274133158,0.00020123669093703123,0.0016952666691058996,0.007372580586147599,0.0003475906479821449,0.00037808105569987684,0.0004085714634176088,0.00024392326174185603,0.00025002134328540245,0.00021953093556767043,0.000274413669459588,0.00025002134328540245,0.00045125803422243365,0.00029880599563377364,0.0010549681070335273,0.00023782518019830964,0.00011586354932738162,0.00012196163087092801,0.0010427719439464345,0.0004085714634176088,0.00032929640335150565,0.0001341577939580208,0.00021953093556767043,0.000396375300330516,0.0006646908882465576,0.00034149256643859843,0.00018294244630639203,0.0001951386093934848,0.00018294244630639203,0.00012805971241447442,0.00012196163087092801,0.00011586354932738162
"('b', 'e')",0.013969074094874386,0.05127110711745105,0.08749859597888353,0.032700587816840765,0.04783406342431389,0.031086899546969186,0.026418061327642368,0.014755325920101836,0.05966153730952113,0.0277921299936351,0.019412931970496834,0.08577633007600435,0.03636976300123553,0.03620502452356883,0.012332921487139166,0.022486802201505108,0.010955108764835823,0.02026657680931521,0.020517428582125873,0.013313864240518176,0.021824104234527686,0.0170654086637463,0.009757010745441611,0.012703583061889252,0.006585795050357557,0.006166460743569583,0.009667153393987046,0.01526077352203377,0.009438765959040023,0.006769253809577295,0.008450335093039798,0.0073757909318956155,0.006155228574637762,0.007072522370736456,0.010599423415328166,0.006245085926092329,0.006263806207645363,0.006282526489198396,0.00618143696881201,0.006185181025122617,0.006166460743569583,0.006200157250365045,0.006185181025122617,0.006308734883372646,0.006215133475607472,0.00667939645812273,0.006177692912501404,0.006102811786289265,0.006106555842599872,0.006671908345501516,0.006282526489198396,0.006233853757160508,0.006114043955221086,0.006166460743569583,0.006275038376577184,0.006439776854243887,0.006241341869781721,0.006143996405705942,0.006151484518327155,0.006143996405705942,0.0061102998989104795,0.006106555842599872,0.006102811786289265
"(' ', 'u')",0.013501006207066377,0.05484040791719383,0.09710959590384567,0.03469079299306269,0.050081090949231126,0.033077465207312626,0.02784688670193345,0.014485985276261156,0.06889758765040035,0.02936681130008746,0.020417087688610756,0.09502500658067912,0.038274078917202324,0.03873260365631024,0.011730591242177485,0.023270130509726667,0.010329543428236634,0.020888349226027222,0.02117280438825158,0.012940587081490037,0.022573852202192428,0.01725411610865338,0.008970951608657627,0.012265536771136717,0.0053749288862094445,0.004899421749356792,0.008873302821625385,0.015211982779848688,0.008610075656581954,0.00558296325858248,0.007489237405429274,0.0062707503672443515,0.004886684951048239,0.005926856812913416,0.009879509888001087,0.004988579337516664,0.005009807334697586,0.005031035331878509,0.00491640414710153,0.004920649746537714,0.004899421749356792,0.004937632144282451,0.004920649746537714,0.005060754527931799,0.004954614542027189,0.005481068872114054,0.004912158547665345,0.004827246558941657,0.004831492158377842,0.005472577673241685,0.005031035331878509,0.004975842539208111,0.004839983357250211,0.004899421749356792,0.005022544133006139,0.005209350508198253,0.00498433373808048,0.004873948152739686,0.004882439351612054,0.004873948152739686,0.004835737757814026,0.004831492158377842,0.004827246558941657
"('n', 't')",0.013771534140463086,0.059231194845873227,0.10661333733459624,0.0366818902216012,0.05404987199084712,0.03496572355649752,0.029142010447047357,0.01438579051513134,0.06986111241360554,0.03082066527247663,0.020298594243808202,0.10379526037905715,0.04098637382423828,0.04114579914285447,0.011328575581667966,0.024087290050922323,0.00977652321513978,0.02143801637391802,0.021752178031191095,0.012660245890109067,0.023449588776457572,0.017424249528757513,0.00827604962816389,0.012144458094586107,0.004304483602637083,0.003779317847195521,0.008177581049018596,0.015168850168334382,0.00787748633162342,0.004534243620642766,0.006639595622368311,0.00529385837404931,0.003765250907317622,0.0049187399773053374,0.009279491339454016,0.0038777864263408136,0.0039012313261373123,0.003924676225933811,0.0037980737670327202,0.00380276274699202,0.003779317847195521,0.003821518666829218,0.00380276274699202,0.004023144805079103,0.003840274586666417,0.004421708101619574,0.0037933847870734202,0.0036996051878874273,0.003704294167846727,0.004412330141700975,0.003924676225933811,0.003868408466422214,0.0037136721277653264,0.003779317847195521,0.003915298266015211,0.004121613384224397,0.0038730974463815145,0.0037511839674397233,0.003760561927358323,0.0037511839674397233,0.0037089831478060264,0.003704294167846727,0.0036996051878874273
"('t', 'e')",0.013891103178179046,0.04788410217308425,0.08215783454060237,0.03118913111288254,0.04518420961425155,0.029882507884795344,0.02567150729560184,0.014695179010848092,0.05797317436661699,0.026988528056008043,0.01913839115516584,0.08180085259765016,0.03418015457664714,0.03473122378955395,0.012445846185838562,0.021952656569507508,0.01130211763074897,0.019921671923196896,0.020205871139916128,0.01343361175614321,0.021772432675978233,0.01695490936817662,0.010193047516722698,0.01300384708695803,0.007257477558659411,0.006869303018750217,0.010168786607978373,0.015287838353030882,0.00989845076768447,0.0074273039198696844,0.008983467923612796,0.007988770665095485,0.006858905486431221,0.007711503136588917,0.010934738155477765,0.006942085744983191,0.006959414965514851,0.007001005094790836,0.006883166395175545,0.006886632239281877,0.006869303018750217,0.006900495615707206,0.006886632239281877,0.007001005094790836,0.006914358992132533,0.007344123661317714,0.006879700551069214,0.00681038366894257,0.006813849513048903,0.00733719197310505,0.0069767441860465115,0.006938619900876858,0.006820781201261567,0.006869303018750217,0.006969812497833848,0.007122309638512459,0.006938619900876858,0.006848507954112224,0.006855439642324888,0.006848507954112224,0.006817315357155235,0.006813849513048903,0.00681038366894257
"('r', 'b')",0.012796154933559513,0.0678936952219395,0.12504382244840262,0.0410178117048346,0.061549335595137124,0.03889737065309584,0.0319197059655075,0.014108001130901895,0.0809895391574781,0.033898784280463674,0.021260955612100653,0.12137404580152673,0.04593723494486853,0.04640090472151541,0.010438224484026011,0.025807181227028558,0.0085722363584959,0.022640655923098673,0.023013853548204698,0.012049759683347469,0.024891150692677416,0.017817359344076904,0.006762793327678824,0.011150692677410234,0.0019734238054848743,0.0013401187446988973,0.006610121571953633,0.01507492225049477,0.006282160022618037,0.0022504947695787393,0.00478936952219395,0.003166525303929884,0.0013231552162849872,0.0027085100367543117,0.007972858354537744,0.001458863443596268,0.0014871359909527848,0.0015154085383093016,0.0013627367825841108,0.0013683912920554142,0.0013401187446988973,0.0013910093299406277,0.0013683912920554142,0.0015549901046084252,0.0014136273678258412,0.0021147865422674584,0.0013570822731128074,0.0012439920836867402,0.0012496465931580436,0.0021034775233248516,0.0015154085383093016,0.0014418999151823578,0.0012609556121006503,0.0013401187446988973,0.001504099519366695,0.0017528979361040428,0.0014532089341249648,0.001306191687871077,0.0013175007068136838,0.001306191687871077,0.0012553011026293468,0.0012496465931580436,0.0012439920836867402
"('b', 'r')",0.0126383532530178,0.07091089274414049,0.1302699604790276,0.04243430086086467,0.06406337683426264,0.04029706398576767,0.03287643427698112,0.014023378267047148,0.08463577424092268,0.03491815218559334,0.021575346554750272,0.12727305290556754,0.04744904660131576,0.04811767936670924,0.010148890189008152,0.0263751746206106,0.00817881150525951,0.023032010793643205,0.023426026530392937,0.011850321779518343,0.025396105214141578,0.017933685957517934,0.0062684321755638595,0.010901102050075816,0.0012118968872756792,0.0005432641218822012,0.006107243919620788,0.015044237221353262,0.005760987666113451,0.0015044237221353263,0.004184924719114538,0.0024715532577937504,0.0005253543156663044,0.001987988489964538,0.007545998352297826,0.0006686327653934783,0.0006984824424199729,0.0007283321194464674,0.0005671438635033967,0.0005731137989086957,0.0005432641218822012,0.0005969935405298912,0.0005731137989086957,0.0007701216672835598,0.000620873282151087,0.0013611452724081523,0.0005611739280980978,0.0004417752199921196,0.0004477451553974185,0.0013492054015975545,0.0007283321194464674,0.0006507229591775815,0.0004596850262080164,0.0005432641218822012,0.0007163922486358696,0.0009790694064690218,0.0006626628299881794,0.0005074445094504077,0.0005193843802610055,0.0005074445094504077,0.00045371509080271744,0.0004477451553974185,0.0004417752199921196
"('r', 'o')",0.013009150326797387,0.06392156862745098,0.11604705882352942,0.03919477124183006,0.05810196078431373,0.03712418300653595,0.030682352941176473,0.01428496732026144,0.07608888888888889,0.032522875816993466,0.020862745098039218,0.11343790849673205,0.043524183006535946,0.04416732026143791,0.010886274509803921,0.025437908496732026,0.009850980392156861,0.02210718954248366,0.022541176470588238,0.012350326797385621,0.024271895424836605,0.01782483660130719,0.007430065359477125,0.011487581699346406,0.0030013071895424836,0.002415686274509804,0.007288888888888889,0.015294117647058826,0.0069856209150326795,0.003309803921568628,0.005605228758169935,0.004104575163398693,0.0024000000000000002,0.0037019607843137257,0.008549019607843138,0.0025254901960784317,0.0025516339869281045,0.002577777777777778,0.0024366013071895425,0.0024418300653594772,0.002415686274509804,0.0024627450980392158,0.0024418300653594772,0.0026143790849673205,0.0024836601307189543,0.00313202614379085,0.002431372549019608,0.002326797385620915,0.00233202614379085,0.003121568627450981,0.002577777777777778,0.002509803921568628,0.002342483660130719,0.002415686274509804,0.0025673202614379088,0.002797385620915033,0.002520261437908497,0.0023843137254901964,0.0023947712418300655,0.0023843137254901964,0.0023372549019607847,0.00233202614379085,0.002326797385620915
"('o', 'c')",0.012730155423624854,0.06908423891029869,0.12668240576791773,0.04161024893240287,0.06257450034139962,0.03941140390468585,0.032282516867455945,0.01407260817738893,0.08251455288222292,0.03518730687775579,0.021392447545973223,0.12384126653473598,0.04647085373051418,0.04711893437026236,0.010317212327419598,0.02604474070987976,0.00840768901387587,0.02279855107685542,0.023186242173847637,0.01198370540105776,0.025095765487391366,0.017845363330208662,0.006556030043166801,0.011046303047136294,0.001654920205071231,0.0010068395653230569,0.006399796317513223,0.01506208843986159,0.006064183129072203,0.0019384554849610574,0.0045365644782372205,0.002875857838882524,0.0009894802624726593,0.0024129430962052567,0.007794326979828491,0.0011283546852758394,0.0011572868566931684,0.0011862190281104977,0.00102998530245692,0.001035771736740386,0.0010068395653230569,0.0010589174738742495,0.001035771736740386,0.0012267240680947586,0.0010820632110081125,0.0017995810621578771,0.0010241988681734544,0.0009084701825041373,0.0009142566167876032,0.0017880081935909456,0.0011862190281104977,0.0011109953824254418,0.0009258294853545349,0.0010068395653230569,0.001174646159543566,0.0014292492680160632,0.0011225682509923734,0.0009721209596222617,0.0009836938281891933,0.0009721209596222617,0.0009200430510710691,0.0009142566167876032,0.0009084701825041373
"('h', 'e')",0.013630019539817361,0.05301670853770388,0.09216413446584519,0.033536706942616734,0.04943175020935519,0.032017386449734814,0.027228137337002033,0.014559157793994495,0.0639271045180843,0.028524145631455115,0.019663436615225103,0.09105554890935917,0.03693424253299836,0.03733301431590701,0.0119751166407465,0.022805758264545197,0.01065119432148981,0.020568648562427717,0.02083582565697651,0.013103640786377956,0.022163735694062287,0.017155162100729753,0.009375124616182158,0.012521433983331338,0.0059975276149459664,0.005550903218088287,0.00928340710611317,0.015288910156717309,0.009036168600709812,0.0061929257885712,0.007983411093831,0.006838936076883199,0.0055389400646010285,0.0065159309327272,0.010228496231606652,0.005634645292499102,0.005654583881644535,0.0056745224707899665,0.005566854089404633,0.00557084180723372,0.005550903218088287,0.005586792678550065,0.00557084180723372,0.005702436495593571,0.005602743549866411,0.006097220560673126,0.005562866371575547,0.005483112014993819,0.005487099732822905,0.006089245125014953,0.0056745224707899665,0.005622682139011843,0.005495075168481078,0.005550903218088287,0.005666547035131793,0.005842006619611596,0.005630657574670016,0.005526976911113769,0.005534952346771942,0.005526976911113769,0.005491087450651991,0.005487099732822905,0.005483112014993819
"('e', 'n')",0.01468702960119806,0.03345870885033088,0.05287138165872964,0.0247639103301983,0.031248917240609343,0.023605117169002855,0.021181661039526005,0.0151316827909591,0.038115055456529844,0.021941998744961555,0.017553214014852568,0.05758932524359679,0.026057446882230422,0.027041073635338187,0.013938241329262796,0.019141261121142006,0.013226026263411779,0.01807678833353224,0.018140310217783815,0.014479139798192897,0.018787078493799875,0.016386721231323603,0.012608131571146432,0.015226003164544777,0.010977736542022613,0.010762147116683924,0.013295322864413497,0.015456991834550514,0.012444514596559037,0.011072056915608287,0.011936339522546418,0.011383891620116032,0.01075637239993378,0.011235673890195684,0.01304316023299057,0.010802570133934928,0.010814119567435216,0.01082181918976874,0.010794870511601405,0.01077177164460083,0.010762147116683924,0.010779471266934355,0.010773696550184212,0.010877641451686793,0.01078717088926788,0.01102585918160714,0.010767921833434068,0.010729423721766445,0.010731348627349827,0.011022009370440377,0.01082181918976874,0.010814119567435216,0.010735198438516589,0.010775621455767593,0.010817969378601978,0.010902665224270748,0.010800645228351547,0.010750597683183637,0.010754447494350401,0.010750597683183637,0.010733273532933208,0.010731348627349827,0.010729423721766445
"('n', 'e')",0.01355445372447417,0.053874297444726806,0.09505914294464816,0.0342110273241232,0.05002938522792177,0.03264243558013062,0.027737999652343782,0.014514647087551425,0.06548353185607032,0.029240371164400005,0.019957122399821205,0.09417344734249931,0.03779105861318279,0.03830012664619358,0.011832727694128749,0.023098444652302395,0.010462796645945252,0.020755903947553576,0.021033201168787093,0.01300813681099918,0.02246521368441093,0.017213121538958192,0.009138392007218006,0.012395599665587828,0.005632858479086823,0.005169316855532287,0.009043200423809485,0.015243069638851412,0.00878659702505608,0.005835657939391933,0.007693963198106102,0.006506137787747602,0.005156900562044218,0.006170897863569768,0.010024087609366851,0.005256230909948762,0.005276924732428876,0.005301757319405012,0.005185871913516378,0.0051900106780124,0.005169316855532287,0.00520656573599649,0.0051900106780124,0.005326589906381148,0.005223120793980581,0.00573632759148739,0.005181733149020354,0.005098957859099902,0.005103096623595925,0.005728050062495344,0.005297618554908989,0.005243814616460694,0.00511137415258797,0.005173455620028309,0.005289341025916943,0.00547144666374194,0.00525209214545274,0.005144484268556151,0.005152761797548196,0.005144484268556151,0.0051072353880919465,0.005103096623595925,0.005098957859099902
"('e', 's')",0.013688120175321254,0.05204948025275218,0.09247645202666016,0.03329372604874057,0.047552348502136445,0.03185369960891085,0.02697492150675554,0.014577316829423755,0.061106695729495356,0.02846609642668849,0.019550522894846593,0.09126069199959082,0.0369449406284181,0.0375980673743518,0.012023827322731172,0.022709925165839112,0.010827739788009225,0.020844972891305547,0.021183339759680835,0.01313729038959404,0.022068601915313856,0.017134740834585816,0.00945853432063015,0.012566788111519426,0.006126014116980509,0.005685350288398738,0.009368040855832108,0.015254050566174331,0.009124101950724342,0.006322739040454514,0.008085394354781597,0.0069561932940408085,0.005673546792990297,0.006641433416482401,0.01030838599003785,0.00576797475625782,0.0057876472486052205,0.005807319740952621,0.005701088282276659,0.0057050227807461384,0.005685350288398738,0.0057207607746240586,0.0057050227807461384,0.005834861230238982,0.0057364987685019795,0.006224376578717511,0.005697153783807178,0.0056184638144175765,0.005622398312887056,0.006216507581778551,0.005807319740952621,0.0057561712608493795,0.005630267309826017,0.005685350288398738,0.005799450744013661,0.0059725686766707855,0.00576404025778834,0.005661743297581857,0.0056696122945208175,0.005661743297581857,0.005626332811356536,0.005622398312887056,0.0056184638144175765
"('s', ' ')",0.013824847448562008,0.05352873963744217,0.09385256197275552,0.03441220087357477,0.048573350296999225,0.03269017268903818,0.027524088135428407,0.014756768583722988,0.0626534630999749,0.02888955518999036,0.019797246375637154,0.09140120420417988,0.03751995526778552,0.037738754142997225,0.012139285743227366,0.023148110631194242,0.010948047422630289,0.02065623455239423,0.020935810892942525,0.013160347160882003,0.02235395175079619,0.017224333676388363,0.009274641210362965,0.0124229139147981,0.005850843996401976,0.005388935259843924,0.009169293603779551,0.01551040915389665,0.008930235573455646,0.00608585019570344,0.00786055218353174,0.006697676680091735,0.005384883428821485,0.006401893015453685,0.010380791079488822,0.0054780755423375835,0.00549428286642734,0.005514542021539536,0.005405142583933681,0.00540919441495612,0.005392987090866363,0.0054254017390458755,0.00540919441495612,0.005542904838696608,0.005441609063135632,0.0059440361099180735,0.005401090752911242,0.005320054132462461,0.0053241059634849,0.005935932447873195,0.005514542021539536,0.005461868218247827,0.005332209625529778,0.005388935259843924,0.005506438359494657,0.005725237234706365,0.005469971880292706,0.005364624273709291,0.0053727279357541685,0.005364624273709291,0.005328157794507339,0.0053241059634849,0.005320054132462461
