,r,e,a,n,u,d,c,i,ã,³, ,l,p,­,o,s,m,t,",",v,1,7,b,y,±,q,h,.,g,"""",f,2,0,¡,x,z,(,),k,â,¿,©,?,4,3,j,6,-,º,9,8,:,;,5,¤,/,w,%,!,[,],‰,¼,š
"('e', 'v')",0.053480727337891804,0.10717985764606398,0.0839171412731213,0.054354339219013385,0.029002794438004357,0.03866852589195213,0.03444606846653115,0.04934787113104739,0.01804904546701835,0.007532102436593138,0.14701879945567262,0.03950293723994647,0.02414752840638633,0.004659263365981777,0.06745851743583713,0.06244084919554906,0.02332431721071407,0.036719699387911676,0.010360140897916212,0.006311285833487335,0.001579221477412093,0.000935212718892977,0.009480928940633595,0.007162497409964776,0.0025144341963050697,0.008131310585823967,0.006008881720791403,0.006591289641539126,0.008724918658893762,0.0008960121857657264,0.006585689565378089,0.0013440182786485899,0.0017192233814379877,0.003292844782689045,0.002240030464414316,0.0027328371665854656,0.0010808146990799075,0.0011088150798850866,0.0010192138613085138,0.000963213099698156,0.0009520129473760844,0.002682436481136144,0.0009520129473760844,0.000963213099698156,0.000935212718892977,0.0029232397560606826,0.000991213480503335,0.0016072218582172718,0.001444819649547234,0.0017248234575990235,0.0009968135566643707,0.0010304140136305855,0.000985613404342299,0.0010808146990799075,0.0008512115764774402,0.0010304140136305855,0.0008848120334436549,0.000907212338087798,0.0008344113479943327,0.0008344113479943327,0.0008344113479943327,0.0008456115003164043,0.0008400114241553685,0.0008344113479943327
"('e', 'x')",0.05271967904988228,0.10519787716303804,0.08242732247034998,0.05357583873463989,0.028725255064239414,0.038203381830754786,0.03418601715612291,0.04877366101564686,0.017984841583017303,0.00768897255349626,0.14438913555312854,0.03902112409376046,0.024241393125476785,0.004873524359389492,0.06627005252210373,0.06150080402175523,0.02316570531642235,0.036540456289206345,0.01046051512274366,0.006492544276078568,0.0018550126503081624,0.0012238692929547935,0.009598867234878627,0.0073267511484065,0.0027715425692474024,0.008276210285990264,0.006196181308277856,0.006766954431449599,0.008857959815376848,0.0011854518712028494,0.0067614662283421775,0.0016245081197964971,0.0019922177279936776,0.0035344028011788657,0.002502620616983793,0.002985582490436806,0.0013665625737477292,0.001394003589284832,0.0013061923395661025,0.0012513103084918966,0.0012403339022770553,0.0029361886624700204,0.0012403339022770553,0.0012513103084918966,0.0012238692929547935,0.003172181396089106,0.0012787513240289997,0.0018824536658452655,0.001723295775730068,0.001997705931101098,0.0012842395271364202,0.0013171687457809438,0.001273263120921579,0.0013665625737477292,0.0011415462463434845,0.0013171687457809438,0.001174475464988008,0.0011964282774176906,0.0011250816370212227,0.0011250816370212227,0.0011250816370212227,0.001136058043236064,0.0011305698401286434,0.0011250816370212227
"('x', 'p')",0.05498042222919354,0.11052435892967107,0.0862002858238349,0.05581117036727201,0.02950608247063334,0.03953896383050414,0.03515865546609037,0.05040259332845341,0.018125413921712154,0.0072385467136068405,0.15193976785527555,0.04049751937444085,0.024475118221850417,0.004258310386094554,0.06927161397515888,0.06419998373360289,0.0236211323736159,0.03751728304692855,0.010172307620807045,0.0059720915101025935,0.001063125239638886,0.00039504107265270075,0.009260227497182428,0.00685512449603216,0.0020332996386536067,0.007860155460280942,0.0056583824229960375,0.006262562887053109,0.008475954779416036,0.00035437507987962866,0.006256753459514098,0.0008191292830004532,0.0012083609281141436,0.0028408100665760394,0.001748637689242102,0.0022598673126750088,0.0005460861886669688,0.0005751333263620203,0.0004821824857378554,0.00042408821034775233,0.00041246935526973165,0.002207582464823916,0.00041246935526973165,0.00042408821034775233,0.00039504107265270075,0.0024573878490013593,0.00045313534804280385,0.0010921723773339373,0.0009236989787026386,0.0012141703556531537,0.00045894477558181413,0.0004938013408158759,0.0004473259205037935,0.0005460861886669688,0.0003078996595675462,0.0004938013408158759,0.000342756224801608,0.0003659939349576493,0.0002904713769505153,0.0002904713769505153,0.0002904713769505153,0.0003020902320285359,0.0002962808044895256,0.0002904713769505153
"('p', 'l')",0.051822768808853,0.10351698501290883,0.0810684864002057,0.0526583607400345,0.028410125660171186,0.03765520048849989,0.03361650615445596,0.048121525062401575,0.017949157444802723,0.007873847043825726,0.14129002538913946,0.038453297909948905,0.023766162811873978,0.005126035116286544,0.0651279634053585,0.06039294246199663,0.022978778107491406,0.03579118771894115,0.01057880810309919,0.006706160883584904,0.0021800379230184153,0.0015640566916987155,0.009737859813384469,0.007520327380633551,0.0030745497980652833,0.008446977406879707,0.006416917522791306,0.006973978810245643,0.009014751411400474,0.0015265621819662123,0.006968622451712428,0.0019550708646233943,0.0023139468863487846,0.003819083634182138,0.0028120882299377593,0.0032834477808606597,0.0017033220135622999,0.0017301038062283738,0.0016444020696969373,0.0015908384843647896,0.00158012576729836,0.0032352405540617265,0.00158012576729836,0.0015908384843647896,0.0015640566916987155,0.003465563970989962,0.0016176202770308635,0.0022068197156844887,0.0020514853182212606,0.002319303244881999,0.0016229766355640783,0.001655114786763367,0.0016122639184976487,0.0017033220135622999,0.001483711313700494,0.001655114786763367,0.0015158494648997826,0.0015372748990326419,0.0014676422381008495,0.0014676422381008495,0.0014676422381008495,0.0014783549551672791,0.0014729985966340645,0.0014676422381008495
"('s', 'r')",0.05436034353353691,0.10914466107861279,0.08535055202562178,0.05525412658488933,0.029311500581531917,0.039206137310285945,0.03488618589541592,0.049937263305049294,0.018087648032817878,0.0073507926595202215,0.1500581531921232,0.04005981471189819,0.02434985877081913,0.004411621471418995,0.06849472037768062,0.06352734918843352,0.023507640126275504,0.03721231358034593,0.010244128819346963,0.006101788139040558,0.0012604632775482841,0.0006015847461025903,0.009344616389460233,0.006972653676255736,0.0022172694927781182,0.007963836162691432,0.0057924016981877975,0.00672629039928039,0.008571150287328333,0.0005614790963624174,0.006382527687221766,0.001019829379107248,0.0014036977409060437,0.003013653109047261,0.0019365299445969094,0.002440715255616223,0.0007505485879946601,0.000779195480666212,0.0006875254241172459,0.0006302316387741421,0.0006187728817055214,0.0023891508488074298,0.0006187728817055214,0.0006302316387741421,0.0006015847461025903,0.002635514125782776,0.000658878531445694,0.001289110170219836,0.0011229581927248349,0.001409427119440354,0.0006646079099800043,0.0006989841811858667,0.0006531491529113836,0.0007505485879946601,0.0005156440680879344,0.0006989841811858667,0.0005500203392937967,0.0005729378534310382,0.0004984559324850032,0.0004984559324850032,0.0004984559324850032,0.000509914689553624,0.0005041853110193137,0.0004984559324850032
"('n', 'k')",0.05560350943574706,0.11212930993709502,0.08746393605448612,0.05652580050134797,0.029755711110060066,0.03996594617603935,0.03550820602563497,0.05102161471881947,0.0181738636901102,0.007094546658468525,0.15435368679941353,0.04084685238613253,0.024635813271531953,0.00406162796197323,0.07018871494111527,0.06506290498037176,0.023766731305869558,0.03790852764508348,0.010080168377240694,0.005805704015513409,0.0008099607435084899,0.00013006668873858962,0.009151965189424396,0.0067043465922527554,0.0017972851534786927,0.0077271437355153,0.005486449415882325,0.006101310126282931,0.008353828690346687,8.868183323085656e-05,0.00609539800406754,0.0005616516104620915,0.0009577637988932509,0.0026190701414179635,0.0015075911649245614,0.0020278579198789197,0.00028378186633874097,0.0003133424774156931,0.00021874852196944615,0.0001596272998155418,0.0001478030553847609,0.001974648819940406,0.0001478030553847609,0.0001596272998155418,0.00013006668873858962,0.0022288700752021947,0.00018918791089249398,0.0008395213545854419,0.0006680698103391193,0.0009636759211086412,0.00019510003310788443,0.00023057276640022704,0.00018327578867710352,0.00028378186633874097,4.138485550773306e-05,0.00023057276640022704,7.685758880007567e-05,0.00010050607766163742,2.3648488861561747e-05,2.3648488861561747e-05,2.3648488861561747e-05,3.547273329234262e-05,2.9560611076952184e-05,2.3648488861561747e-05
"('k', 'a')",0.05554178177610919,0.11198082689901066,0.08733560010389366,0.05646265731623812,0.029733654459162713,0.03992821893225662,0.035477320488300164,0.05096691931713537,0.018169582772543744,0.007107270194328352,0.15415810724658216,0.04080777313404643,0.02462161460178036,0.004079006398904395,0.07010460201648132,0.0649866591107648,0.023753866496658876,0.037873958111969024,0.01010011569974735,0.005820405657481524,0.0008323298151165263,0.00015347925668815376,0.00916153101461595,0.006723572052607967,0.0018181388869212061,0.007738896366083445,0.005501641047436896,0.006121461122523672,0.00836461948950438,0.00011215791834903545,0.006109655025855351,0.0005844017850818163,0.0009799060234705202,0.002638662605369413,0.001528889518547378,0.0020483577719534367,0.0003069585133763075,0.00033647375504710633,0.00024202498170055014,0.00018299449835895257,0.00017118840169063306,0.001995230336945999,0.00017118840169063306,0.00018299449835895257,0.00015347925668815376,0.0022490614153148685,0.0002125097400297514,0.000861845056787325,0.0006906566550966921,0.00098580907180468,0.00021841278836391112,0.0002538310783688697,0.00020660669169559158,0.0003069585133763075,6.493353167575736e-05,0.0002538310783688697,0.00010035182168071593,0.00012396401501735496,4.722438667327809e-05,4.722438667327809e-05,4.722438667327809e-05,5.9030483341597603e-05,5.312743500743784e-05,4.722438667327809e-05
"('a', '.')",0.05323574558964205,0.1066049698560655,0.08322951658472559,0.054114480211786165,0.02891481835776735,0.03854196792062468,0.0343596360481413,0.04891437342884474,0.01800849814242175,0.007586038130408668,0.14613690462948545,0.03942626415430135,0.02418188694356077,0.004732931414206581,0.06694511801739672,0.062278925941580826,0.0232975907098841,0.036595403884229494,0.010394651954350291,0.006379168427843652,0.0016796066828324175,0.0010344597450557273,0.009527040555271296,0.007224533380792418,0.0026028341972369915,0.008203377010522568,0.00609552623968321,0.006657249004471536,0.00877622299837601,0.0009955284643278237,0.006646125781406421,0.0014404573869324375,0.0018130853596138017,0.003375898200262508,0.002330315232141665,0.0028197370470067406,0.0011846232564347843,0.0012068697025650152,0.0011178839180440924,0.001073391025783631,0.0010511445796534003,0.0027696825432137217,0.0010511445796534003,0.0010622678027185158,0.0010344597450557273,0.0030088318391137013,0.001090075860381304,0.0017018531289626482,0.0015405663945184756,0.0018186469711463594,0.0010956374719138617,0.0011290071411092077,0.0010845142488487465,0.0011790616449022268,0.0009510355720673623,0.0011290071411092077,0.000989966852795266,0.001006651687392939,0.0009343507374696893,0.0009343507374696893,0.0009343507374696893,0.0009454739605348045,0.0009399123490022468,0.0009343507374696893
"('.', 'u')",0.05555719592060896,0.11201790491263089,0.08736321816002221,0.0565138568197521,0.029739162272128687,0.03993763988212993,0.03548503298117977,0.050980577421621716,0.018170651769527396,0.007104092973266643,0.15419365887362038,0.04081753169677393,0.024625160181647468,0.004074666792646703,0.07012560603286898,0.06500569862819551,0.02375707899538795,0.03788259054322985,0.010086276640348649,0.005816734479357975,0.0008267439869138238,0.00014763285480603994,0.00915914231216672,0.0067143422365786975,0.0018129314570181708,0.007735961591836493,0.0054978475129769284,0.006112000188970054,0.008361924896214104,0.00010629565546034878,0.006106094874777812,0.0005787207908396766,0.0009743768417198638,0.002633770129739753,0.0015235710615983324,0.002043238710515593,0.00030117102380432156,0.0003306975947655295,0.00023621256768966393,0.00017715942576724796,0.00016534879738276475,0.001990090882785419,0.00016534879738276475,0.00017715942576724796,0.00014763285480603994,0.0022440193930518076,0.00020668599672845595,0.0008562705578750318,0.0006850164463000255,0.0009802821559121053,0.00021259131092069757,0.00024802319607414715,0.00020078068253621433,0.00030117102380432156,5.9053141922415984e-05,0.00024802319607414715,9.448502707586557e-05,0.00011810628384483197,4.133719934569119e-05,4.133719934569119e-05,4.133719934569119e-05,5.314782773017439e-05,4.7242513537932786e-05,4.133719934569119e-05
"('r', '.')",0.05446795799728868,0.10940695296523517,0.08540704487488798,0.05536982146549942,0.029347901013303923,0.03927414351692287,0.03494290112819099,0.050010339835941275,0.01809471289722203,0.007329794811700099,0.150749063670412,0.04013005215872798,0.024379035408193746,0.004382941568438226,0.0686335332368282,0.06368190069162014,0.02352887111968935,0.037275108568277385,0.01023069322855633,0.00607752579214632,0.0012235472530502517,0.0005629466234691299,0.009328829760345582,0.006956411847154248,0.0021828542542680547,0.007944440614875578,0.005767330713908228,0.006364743457181591,0.008553342064750351,0.000522736150364192,0.0063589991038808845,0.0009822844144206247,0.0013671560855678868,0.0029813193630661063,0.0019013809425334897,0.0024068840329955657,0.0007180441625881759,0.0007410215757909976,0.000649111922979711,0.0005916683899726569,0.0005801796833712461,0.002355184853289217,0.0005801796833712461,0.0005916683899726569,0.0005629466234691299,0.0026021920452195496,0.000620390156476184,0.0012522690195537786,0.001085682773833322,0.001372900438868592,0.0006261345097768893,0.0006606006295811217,0.0006146458031754785,0.0007122998092874704,0.00047678132395854875,0.0006606006295811217,0.0005112474437627812,0.0005342248569656029,0.00045954826405643253,0.00045954826405643253,0.00045954826405643253,0.00047103697065784336,0.000465292617357138,0.00045954826405643253
"('.', ' ')",0.05468488341205956,0.10989524986429836,0.08577500086618084,0.055568387864229046,0.02942127571113447,0.03941122801344313,0.03506877475833556,0.05019229214547219,0.0181089540000231,0.007287468095672562,0.151119683093305,0.040260085232194216,0.024432074098883212,0.004325129638398375,0.06891334726922056,0.0639414692736785,0.023577442341229056,0.03738436485846605,0.010203610241722198,0.006057491309318952,0.0011491332417106494,0.0004850612678577616,0.009366302100777255,0.006906348528070035,0.0021134812385231044,0.0079053437583009,0.005734117130747111,0.0063173455599570385,0.008517444882026172,0.0004446394955362815,0.0063346691766662435,0.0009066026077817687,0.0012934967142873642,0.002916142146049638,0.0018305288322727432,0.002344462794645848,0.000635199279337545,0.0006640719738528879,0.0006467483571436822,0.0005139339623731045,0.0005023848845669673,0.002286717405615162,0.0005023848845669673,0.0005139339623731045,0.0004850612678577616,0.00254079711735018,0.0005428066568884475,0.0011780059362259925,0.0010105443080370034,0.0012992712531904329,0.0005485811957915161,0.0005832284292099277,0.0005370321179853788,0.000635199279337545,0.0003984431843117327,0.0005832284292099277,0.0004388649566332128,0.0004561885733424186,0.00038111956760252696,0.00038111956760252696,0.00038111956760252696,0.00039266864540866416,0.00038689410650559556,0.00038111956760252696
"(' ', 'k')",0.05540358493784893,0.11164840077887393,0.08708798804628534,0.05632129137767739,0.029690156421886122,0.03984375459588562,0.035408173470048064,0.0508503491402385,0.01815999858814394,0.007135755843025137,0.1536628840689692,0.040720281900593576,0.0245898264005318,0.00411791351205078,0.06999864697127461,0.06481595867967928,0.023725064563001136,0.03779656330703752,0.010106536305290343,0.005853319920700751,0.0008824100382965957,0.000205895675602539,0.00918294713187324,0.006747495426174636,0.0018648265476001388,0.007765208337010041,0.005535652306913977,0.00614745660013295,0.008388778097406303,0.0001647165404820312,0.006141573866544306,0.000635335227573549,0.001029478378012695,0.0026825265164216513,0.0015765726017565843,0.0020942531575572536,0.0003588467489072823,0.00038826041685050206,0.00029413667943219856,0.00023530934354575885,0.0002235438763684709,0.002041308555259458,0.0002235438763684709,0.00023530934354575885,0.000205895675602539,0.002294266099571149,0.00026472301148897873,0.0009118237062398156,0.0007412244321691405,0.001035361111601339,0.0002706057450776227,0.0003059021466094865,0.0002588402779003347,0.0003588467489072823,0.00011765467177287943,0.0003059021466094865,0.00015295107330474326,0.00017648200765931916,0.0001000064710069475,0.0001000064710069475,0.0001000064710069475,0.00011177193818423546,0.00010588920459559149,0.0001000064710069475
"('k', 'u')",0.05563444448388891,0.11220372276852804,0.08750162708414687,0.05655744494538914,0.029766764883382438,0.039984853325759996,0.03552368442850888,0.051049025524512764,0.018176009088004545,0.0070881702107517715,0.1544605772302886,0.04086643709988522,0.024642928988131158,0.004052918693126013,0.07023086844876755,0.06510111588389127,0.023779095222880943,0.03792585229625948,0.010076088371377518,0.005798336232501449,0.0007987503993751997,0.00011833339250002957,0.009147171240252288,0.006697670015501674,0.0017868342267504465,0.007721253860626929,0.005478836072751369,0.006094169713751523,0.008348420840877087,7.691670512501923e-05,0.006088253044126521,0.0005502502751251375,0.0009466671400002367,0.0026092513046256523,0.0014969174151253741,0.0020175843421255044,0.00027216680275006803,0.0003017501508750754,0.00020708343687505176,0.000147916740625037,0.00013608340137503402,0.001964334315500491,0.00013608340137503402,0.000147916740625037,0.00011833339250002957,0.0022187511093755543,0.00017750008875004437,0.000828333747500207,0.0006567503283751642,0.0009525838096252381,0.00018341675837504586,0.00021891677612505473,0.00017158341912504289,0.00027216680275006803,2.9583348125007392e-05,0.00021891677612505473,6.508336587501626e-05,8.875004437502217e-05,1.1833339250002958e-05,1.1833339250002958e-05,1.1833339250002958e-05,2.3666678500005915e-05,1.7750008875004438e-05,1.1833339250002958e-05
"('n', 'n')",0.05548024330441344,0.1118799509619012,0.08723123349679367,0.056399707657487745,0.02971166540927952,0.03989060731799321,0.03544652961146738,0.05091239155035836,0.01816531497548095,0.007119954734062619,0.15392776310826103,0.040768813655224445,0.024607459449264433,0.0040963315729913245,0.07002664089023011,0.06491064692568842,0.023741041116559794,0.0378394945303659,0.010096425877027537,0.005835062240663901,0.000854630328178046,0.0001768200678989061,0.009171067521689929,0.006730950584685026,0.0018389287061486234,0.007750612976235384,0.00551678611844587,0.006135656356092042,0.008375377216144854,0.000135562052055828,0.006123868351565448,0.0006070822331195776,0.0010019803847604678,0.002658195020746888,0.001550122595247077,0.0020687947944172014,0.00033006412674462475,0.00035953413806110904,0.0002652301018483591,0.00020629007921539044,0.00019450207468879672,0.0020157487740475296,0.00019450207468879672,0.00020629007921539044,0.0001768200678989061,0.002269190871369295,0.00023576009053187478,0.0008841003394945304,0.0007131742738589212,0.0010078743870237646,0.00024165409279517167,0.00027701810637495287,0.0002298660882685779,0.00033006412674462475,8.841003394945305e-05,0.00027701810637495287,0.00012377404752923426,0.00014735005658242172,7.072802715956245e-05,7.072802715956245e-05,7.072802715956245e-05,8.251603168615617e-05,7.66220294228593e-05,7.072802715956245e-05
"('m', ',')",0.05561897101354987,0.11216650204933788,0.08747390273185907,0.05654161664074189,0.02976123587198883,0.0399753961166082,0.03551594225184677,0.05103531485282027,0.018174935976673624,0.007091359660277148,0.1544189402586956,0.04085664097847751,0.024639369762063885,0.0040572750016264585,0.07020978359228525,0.0650820030873142,0.02376995369028679,0.03791718664056446,0.010078129158559013,0.0058020215402267575,0.0008043577262699683,0.0001242022959681569,0.00914956913632089,0.00670100958723437,0.0017920616989691208,0.007724199930210137,0.005482644207737211,0.006097741292531893,0.008351125805097025,8.280153064543793e-05,0.0060918268974857895,0.0005559531343336546,0.0009522176024225361,0.002614162610377397,0.0015022563417100882,0.0020227231057671265,0.0002779765671668273,0.00030754854239734084,0.0002129182216596975,0.00015377427119867042,0.000141945481106465,0.001969493550352202,0.000141945481106465,0.00015377427119867042,0.0001242022959681569,0.0022238125373346186,0.00018334624642918395,0.0008339297015004818,0.0006624122451635033,0.0009581319974686387,0.00018926064147528667,0.00022474701175190294,0.00017743185138308123,0.0002779765671668273,3.548637027661625e-05,0.00022474701175190294,7.09727405532325e-05,9.463032073764333e-05,1.7743185138308126e-05,1.7743185138308126e-05,1.7743185138308126e-05,2.957197523051354e-05,2.3657580184410833e-05,1.7743185138308126e-05
"('u', 'i')",0.05254288882607466,0.10484116457567784,0.08164097323389358,0.053249548824770065,0.02859798656258833,0.03812702485268856,0.03390880824509143,0.04815072514187558,0.01794916396686308,0.007762388293361744,0.14315844404339978,0.03884455654367159,0.023890543802048227,0.004973799221586832,0.06577373834011001,0.06130547280989758,0.02311321780348329,0.03610489008719096,0.01051292644212998,0.006599117218586244,0.001984083842490922,0.0013589615359526862,0.009654062751407884,0.007403622447870235,0.002891870148507316,0.008344023830749494,0.006283838142245222,0.0068491661412015395,0.008920223521993433,0.0013209106129460112,0.0068437302950577275,0.0017557783044508707,0.0021199799960861907,0.00364745276249701,0.00262551368746059,0.0031201756865473673,0.0015002935356917657,0.0015274727664108193,0.0014404992281098475,0.00138614076667174,0.0013752690743841186,0.0030549455328216387,0.0013752690743841186,0.00138614076667174,0.0013589615359526862,0.003288686917005501,0.0014133199973907938,0.0020112630732099755,0.0018536235350394641,0.0021254158422300013,0.0014187558435346046,0.001451370920397469,0.001407884151246983,0.0015002935356917657,0.0012774238437955252,0.001451370920397469,0.0013100389206583895,0.0013317823052336327,0.0012611163053640928,0.0012611163053640928,0.0012611163053640928,0.0012719879976517143,0.0012665521515079037,0.0012611163053640928
"('³', ' ')",0.0550154649083464,0.11078815696736352,0.08640544271576604,0.05591831266491534,0.029549333348866197,0.039626279277022815,0.03521688733042481,0.05049540130126574,0.018132677846445983,0.007216957228315636,0.15230167929682722,0.04048835326394026,0.024499210736316033,0.004228822395284223,0.06937948147414652,0.06435265815854006,0.023654611222106377,0.03758176597021185,0.010158493467459619,0.005952970369119111,0.0010251690655234478,0.00035531427839164954,0.009243996062418817,0.006838343652980272,0.0019979147129235374,0.007840213421560004,0.005644254684614892,0.006238386756679618,0.008457644790568446,0.0003145405087401488,0.006232561932443688,0.0007921760960863006,0.001170789671421665,0.002807565281717624,0.0017124983253630323,0.0022250828581247563,0.0005067597085257953,0.0005358838297054386,0.0004426866419305798,0.00038443839957129296,0.00037278875109943556,0.002172659440001398,0.00037278875109943556,0.00038443839957129296,0.00035531427839164954,0.002423126882146331,0.0004135625207509363,0.0010542931867030913,0.0008853732838611596,0.0011766144956575936,0.00041938734498686504,0.00045433629040243713,0.00040773769651500765,0.0005067597085257953,0.00026794191485271935,0.00045433629040243713,0.0003028908602682914,0.00032619015721200613,0.0002504674421449333,0.0002504674421449333,0.0002504674421449333,0.0002621170906167907,0.00025629226638086195,0.0002504674421449333
"('.', 'â')",0.0555109889461701,0.11190675616690458,0.08728042752486227,0.05643115835171707,0.029722651503533214,0.0399093987046846,0.03546191324454092,0.05093963452758739,0.018167447237722227,0.0071136173274977295,0.1540339990798306,0.04078827845741857,0.024614531598381447,0.0040876756284875014,0.07006264230183916,0.06494862387485696,0.02374744888930834,0.03785671310769521,0.010092370851864521,0.005827739568464143,0.0008434886217513892,0.00016515861125202024,0.009166302924487125,0.006724314886689396,0.0018285417674330814,0.007744759163353663,0.0055092193896209615,0.006122665659985608,0.008370002477379169,0.0001238689584390152,0.006116767138155178,0.0005957507048733587,0.0009909516675121216,0.002648436301862753,0.001539514197742046,0.002058584118819824,0.00031852017884318194,0.00034801278799532836,0.00025363643870845965,0.00019465122040416674,0.00023594087321717177,0.00200549742234596,0.00018285417674330812,0.00019465122040416674,0.00016515861125202024,0.0022591338610544196,0.0002241438295563132,0.0008729812309035355,0.000701924097821086,0.0009968501893425508,0.0002300423513867425,0.0002654334823693183,0.00021824530772588389,0.00031852017884318194,7.668078379558082e-05,0.0002654334823693183,0.0001120719147781566,0.00013566600209987377,5.898521830429295e-05,5.898521830429295e-05,5.898521830429295e-05,7.078226196515154e-05,6.488374013472224e-05,5.898521830429295e-05
"('â', '¿')",0.05531198093661778,0.11143979011497895,0.08692972725511945,0.05622758673310678,0.029651541563220814,0.0397936365397144,0.035391685595055726,0.05076329829380381,0.018153645695772366,0.0071546376020518955,0.15334636310812952,0.04066815746071993,0.0246157096825313,0.0041437031559053645,0.0697914649105817,0.0647204174223349,0.023705973153968503,0.037745262033466564,0.010118617904788735,0.005875137194137774,0.0009156057964890039,0.0002406399849746741,0.009197142840373521,0.006767265918921932,0.001895773540166335,0.0077826492701565326,0.005564065994048561,0.006168600590448353,0.00840479167033496,0.00019955510949119315,0.006162731322522141,0.0006690965435881183,0.001062337494644293,0.0027116017819097424,0.0016081794117819683,0.002124674989288586,0.00039324095105617473,0.0004225872906872325,0.0003286790038678475,0.0002699863246057319,0.0002582477887533088,0.002071851577952682,0.0002582477887533088,0.0002699863246057319,0.0002406399849746741,0.002324230098779779,0.00029933266423678973,0.0009449521361200617,0.0007747433662599264,0.0010682067625705045,0.0003052019321630013,0.0003404175397202707,0.00029346339631057815,0.00039324095105617473,0.00015260096608150065,0.0003404175397202707,0.00018781657363877002,0.00021129364534361628,0.00013499316230286594,0.00013499316230286594,0.00013499316230286594,0.00014673169815528908,0.00014086243022907752,0.00013499316230286594
"('¿', 's')",0.05560350943574706,0.1121470463037412,0.08744619968783995,0.05652580050134797,0.029755711110060066,0.03996594617603935,0.03550820602563497,0.05102161471881947,0.0181738636901102,0.007094546658468525,0.15435368679941353,0.04084685238613253,0.024635813271531953,0.00406162796197323,0.07018871494111527,0.06506290498037176,0.023766731305869558,0.03790852764508348,0.010080168377240694,0.005805704015513409,0.0008099607435084899,0.00013006668873858962,0.009151965189424396,0.0067043465922527554,0.0017972851534786927,0.0077271437355153,0.005486449415882325,0.006101310126282931,0.008353828690346687,8.868183323085656e-05,0.00609539800406754,0.0005616516104620915,0.0009577637988932509,0.0026190701414179635,0.0015075911649245614,0.0020278579198789197,0.00028378186633874097,0.0003133424774156931,0.00021874852196944615,0.0001596272998155418,0.0001478030553847609,0.001974648819940406,0.0001478030553847609,0.0001596272998155418,0.00013006668873858962,0.0022288700752021947,0.00018918791089249398,0.0008395213545854419,0.0006680698103391193,0.0009636759211086412,0.00019510003310788443,0.00023057276640022704,0.00018327578867710352,0.00028378186633874097,4.138485550773306e-05,0.00023057276640022704,7.685758880007567e-05,0.00010050607766163742,2.3648488861561747e-05,2.3648488861561747e-05,2.3648488861561747e-05,3.547273329234262e-05,2.9560611076952184e-05,2.3648488861561747e-05
"('a', 'p')",0.053003863720053425,0.10553506751892015,0.08249564438386582,0.05363041291790557,0.028744318462865973,0.03823598920576645,0.03409197082698998,0.04857405097032685,0.018005045369856393,0.007677975696486379,0.14457347938158496,0.03926924577766298,0.023984742977427746,0.004858504306151724,0.06653512797542169,0.06156670275736608,0.02317682427493419,0.03634534952101963,0.010453478722059479,0.006479837756734031,0.0018356792287948821,0.0012036339853475425,0.00959059956361398,0.007315236687203557,0.0027535188431923236,0.008266052575172165,0.006183051294593541,0.006754640036493743,0.008848633408262755,0.0011651616661811828,0.006749143990898548,0.0016048453137967231,0.0019730803686747386,0.003517469180924325,0.0024842126090278047,0.0029678646214048995,0.0013465311708225933,0.0013740113987985643,0.0012915707148706504,0.0012311142133235138,0.0012201221221331251,0.0029184002110481514,0.0012201221221331251,0.0012311142133235138,0.0012036339853475425,0.003154730171641504,0.001258594441299485,0.0018631594567708534,0.00170377413451022,0.0019785764142699327,0.0012640904868946794,0.001297066760465845,0.0012530983957042907,0.0013465311708225933,0.0011211933014196286,0.001297066760465845,0.0011541695749907942,0.0011761537573715714,0.0011047051646340456,0.0011047051646340456,0.0011047051646340456,0.0011156972558244342,0.0011102012102292402,0.0011047051646340456
"('d', ',')",0.055235964007873284,0.11124519636329554,0.08678765582528822,0.05614982660043116,0.029624379042084543,0.039741306589183616,0.03532430405848721,0.05069594151279408,0.01814837379323273,0.00717030649545412,0.15324186896616365,0.04061416252694723,0.024551270034679915,0.0041651045083887905,0.06968788077608024,0.06460891367513356,0.023690130284000376,0.0377026900365545,0.010128643734183146,0.005893242103289905,0.0009431530602680664,0.00026947230293373326,0.009208923048083233,0.006783672321679634,0.0019214546817883588,0.007797122504452151,0.005576905052019871,0.006186146780391789,0.008418080419908146,0.00022846564813946952,0.0061802886868497515,0.0006971131315024839,0.0010896053988190084,0.002735729684131596,0.0016344080982285127,0.0021499203299278286,0.00042178273502671294,0.0004510732027369013,0.00035734370606429843,0.00029876277064392167,0.0002870465835598463,0.002097197488049489,0.0002870465835598463,0.00029876277064392167,0.00026947230293373326,0.0023490955103571093,0.00032805323835411,0.0009724435279782548,0.0008025588152591621,0.0010954634923610461,0.00033391133189614777,0.0003690598931483738,0.0003221951448120724,0.00042178273502671294,0.0001816008998031681,0.0003690598931483738,0.00021674946105539413,0.00024018183522354485,0.00016402661917705504,0.00016402661917705504,0.00016402661917705504,0.0001757428062611304,0.0001698847127190927,0.00016402661917705504
